Lysimachia nummularia			AF402562			AF547708								AF547764	JN895200				AJ491418									AY395550															AY839988									
Lysimachia ciliata						DQ006032						HQ594051		AF547781	HQ593353													DQ006120															AY839977	DQ006219								
Lysimachia hillebrandii			GQ257899			GQ258041							GQ257947								GQ258019																				GQ257995		AY839982	GQ257969		GQ257922						
Manilkara bidentata						FJ037871				FJ817211				FJ039185	FJ514757													JQ626263			FJ038167														GQ428717							
Theophrasta americana	AF213792		AF402568										AJ431018	AY228600	AJ429307													U96649															AF213762									
Trientalis borealis						AY855156						HQ594161		AY855131	HQ593472													HQ590306															AY856438	HQ596869								
Pouteria macrocarpa						FJ037894				FJ038381		FJ038805		FJ039205	FJ037942													FJ038184																	FJ039075							
Pouteria decorticans						FJ037887				FJ038377		FJ038794		FJ039199	JQ626403													JQ625955																	FJ039070							
Pouteria gardneriana						DQ246689		DQ344384						DQ344321																											DQ344430		AY603780		DQ344133	DQ344195						
Pouteria torta						FJ037896				FJ038387		FJ038819		FJ039209	JQ626418													JQ625931																	FJ039082							
Pouteria gongrijpii						FJ037891				FJ038379		FJ038802		FJ039202	FJ037940													JQ626231																	FJ039074							
Pouteria eugeniifolia						FJ037888				FJ817206		FJ038796		FJ039271	JQ626389													JQ625932																	FJ039079							
Pradosia surinamensis						AY552157		DQ377534						DQ344333																											DQ344442		AY230728		DQ344144	DQ344207						
Pradosia brevipes						AY552158		DQ377532						DQ344331																											DQ344440		AY230727		DQ344142	DQ344205						
Sideroxylon capiri						AM408065						GQ429101			JQ589193																JQ594081												AM407938		GQ429136			AM407777		AM407759	AM407797	
Royena glabra	DQ923976													DQ924302	DQ924085									FJ238252				EU980800													EU981215		DQ924193	FJ238209							FJ238167	
Primula borealis			DQ379853			EF218209							AY647602	EF218549	AY647527									AY647742															EF218458		AY647812	EF218093										
Primula farinosa			EF218267			DQ993961							EF218356	EF218539	DQ378345									DQ378750	AY234124														EF218445			EF218086										
Primula laurentiana			EF218285			DQ993900							EF218377	DQ379747	DQ378348									DQ378753				AF394967											DQ994089			EF218109										
Primula nipponica			AY528546			AB011626		AB003579					AY647583	AF402415	AY647507									D85698																	AY647792	AY647859										
Primula angustifolia			AF402536			EU886997							AY647589	AF402416	AY647514									AY647729																	AY647799	AY647866										
Primula nutans			EF218329			DQ993778							EF218418	DQ379767	AY647526									AY647741															DQ994134		AY647811	DQ379832										
Primula capillaris			AY528554			EU886996							AY647594	AY647664	AY647519									AY647734																	AY647804	AY647871										
Primula suffrutescens			AY528547			EU887000							AY647584	AF402418	AY647510									AY647725																	AY647794	AY647862										
Primula modesta			EF218272			DQ993730							EF218362	EF218544	DQ378357									DQ378762				AF394978											DQ994077			EF218091										
Primula rusbyi			AY528549			EU886998							AY647588	AY647658	AY647513									AY647728																	AY647798	AY647865										
Primula edelbergii			AF402452										AY647603	AF402334	AY647528									AY647743				AF213797													AY647813	AY647880	AF213754									
Primula involucrata			EF218337			DQ993772							EF218428	DQ379777	DQ378328									DQ378733				AF394974											DQ994138			EF218157										
Primula bulleyana			AJ427860			HM018188				HM018386		HM018435			HM018235													AF394985																HM018484								
Primula verticillata			AF402453			HM629103							AY680775	AY680818	DQ378294									DQ378699				AF394968	HM628946												HM629016											
Sarcaulus brasiliensis						DQ246696		DQ377537						DQ344336																											DQ344445		DQ246718		DQ344147	DQ344210						
Elaeoluma schomburgkiana						DQ246679		DQ344360						DQ344297																											DQ344406		AY230684		DQ344109	DQ344171						
Elaeoluma glabrescens						EF558616		EF558593						EF558604																											EF558612		EF558590		EF558601	EF558597						
Synsepalum passargei						DQ246698		DQ377539						DQ344338																											DQ344447		AY230741		DQ344149	DQ344212						
Chromolucuma rubriflora						EF558614		EF558591						EF558602																											EF558610		EF558588		EF558599	EF558595						
Planchonella howeana				HE860194		EF025094		DQ377525						DQ344324																											DQ344433		AY230726		DQ377542	DQ344198						
Planchonella linggensis				HE860203		HE860101		DQ377526						DQ344325																											DQ344434				DQ344136	DQ344199						
Diospyros pseudomespilus	DQ923942										DQ924159			DQ924266	DQ924049									FJ238274				EU980732													EU981147			FJ238231							FJ238188	
Diospyros squarrosa	EU980854										EU980915			EU981039	EU980977									FJ238277				EU980752													EU981167			FJ238234							FJ238191	
Diospyros abyssinica	DQ923883										DQ924100			DQ924207	DQ923990									FJ238271				EU980646													EU981061			FJ238228							FJ238185	
Diospyros mannii	DQ923929										DQ924146			DQ924253	DQ924036									FJ238266				EU980709													EU981124			FJ238223							FJ238180	
Diospyros tetrasperma	DQ923952										DQ924169			DQ924276	DQ924059									FJ238280				EU980757													EU981172			FJ238237							FJ238194	
Diospyros ebenum	EU980821										EU980883			EU981006	EU980944									FJ238282				EU980677													EU981092			FJ238239							FJ238196	
Diospyros natalensis	DQ923936										DQ924153			DQ924260	DQ924043									FJ238260				EU980718													EU981133			FJ238217							FJ238174	
Diospyros lotus	DQ923924				AY727957	AB175013					DQ924141			DQ924248	DQ924031													EU980703													EU981118			HE966604								
Dionysia aretioides			AF402455			AY680726							AY647604	AY680810	DQ378298									DQ378703														AJ491434			AY647814	AY647881										
Chrysophyllum boivinianum						DQ246667		DQ344347						DQ344284																											DQ344393		AY230670		DQ344095	DQ344158						
Chrysophyllum sanguinolentum						FJ037868				FJ038368		FJ038778		FJ039181	FJ514634													JQ626145			FJ038163														FJ039056							
Chrysophyllum venezuelanense						DQ246673		DQ344353						DQ344290																											DQ344399		AY230678		DQ344102	DQ344164						
Maesa japonica			AF402570		AY727959	AY452672							AM990486	AF402451									GU351450				GU351245			JF275960																						
Ardisia japonica						JN645201							JF416248	FJ482161	HQ427411	HQ427112												GQ436756			JN253151					JN252993																
Xantolis siamensis						AY552154		DQ377541						DQ344340			GU476468																								DQ344449				DQ344151	DQ344214				AM179645		
Anagallis arvensis	AF213774		EF437018			EF436990							EF437032	EF437056	HM850730													HM849770			JN893430												AF130212									
Breviea sericea						DQ246666		DQ344345						DQ344282																											DQ344391		AY230667		DQ344093	DQ344156						
Sersalisia sericea				HE860246				DQ377530						DQ344329																											DQ344438		DQ246715		DQ344140	DQ344203						
Aegiceras corniculatum	AF213776		AF402565			FJ976669								AF402446	JQ235202		AY671951										AY289673	JQ080282															AF213734									
Niemeyera antiloga				HE860156		DQ154055		DQ344370						DQ344307																											DQ344416		DQ246704		DQ344119	DQ344181						
Aubregrinia taiensis						DQ377520		DQ344341						DQ344278																											DQ344387		AY230665		DQ344089	DQ344152						
Omphalocarpum strombocarpum						DQ246685		DQ344374						DQ344311																											DQ344420		AY230708		DQ344123	DQ344185						
Omphalocarpum pachysteloides						AY552151		DQ344373						DQ344310																											DQ344419		AY230707		DQ344122	DQ344184						
Samolus valerandi					AY727958	HQ284117							HQ284078	HQ284047	JN895196													U96659													HQ284133		AF213760									
Samolus repens	AF213789					HQ284109	AF420946						HQ284090	AY228604													AF421027	AF421102													HQ284147											
Delpydora gracilis						DQ246674		DQ344354						DQ344291																											DQ344400		AY230679		DQ344103	DQ344165						
Delpydora macrophylla						DQ246675		DQ344355						DQ344292																											DQ344401		AY230680		DQ344104	DQ344166						
Pouteria alnifolia						DQ246686		DQ344379						DQ344316																											DQ344425		AY230712		DQ344128	DQ344190						
Pouteria domingensis						AY552106		DQ344382						DQ344319																											DQ344428		AY230718		DQ344131	DQ344193						
Pouteria macrophylla						DQ246692		DQ377527						DQ344326														JQ625805													DQ344435				DQ344137	DQ344200						
Pouteria multiflora						DQ246693		DQ377528						DQ344327																											DQ344436		DQ246713		DQ344138	DQ344201						
Pouteria hispida						DQ246691		DQ344386						DQ344323														JQ626328													DQ344432		DQ246712		DQ344135	DQ344197						
Pouteria altissima						DQ246687		DQ344380						DQ344317																											DQ344426		DQ246710		DQ344129	DQ344191						
Pouteria vernicosa						DQ246694		DQ377531						DQ344330																											DQ344439		DQ246716		DQ344141	DQ344204						
Sideroxylon inerme						AM408078									JF270940													AM235132			JQ412421									AM407994			AY230732		AM179756			AM179559		AM179624	AM179690	
Beccariella sebertii				HE860145		DQ154047		DQ344343						DQ344280																											DQ344389		DQ246700		DQ344091	DQ344154						
Beccariella baueri				HE860128		AY552113		DQ344342						DQ344279																											DQ344388		AY230715		DQ344090	DQ344153						
Beccariella vieillardii				HE860148		DQ154087		DQ344344						DQ344281																											DQ344390		DQ246701		DQ344092	DQ344155						
Primula amethystina			AY528556			JF977939							AY647598	AY647668	AY647523									AY647738				JF943594													AY647808	AY647875		JN046466								
Primula smithiana						HM018171				HM018367		HM018416	FJ786611	FJ794243	FJ828639													HM018318																HM018465								
Primula elatior	AY725916		JX231056		AY727960	AM920659								AF402384	DQ378361									DQ378766					HM628914								JX231036				HM628984											
Primula maguirei			AY528551			EU886994							AY647591	AY786533	AY647516									AY786534				AF394995													AY647801	AY647868										
Primula faberi			AY528557			JF977988							AY647599	FJ794202	AY647524									AY647739				JF943644													AY647809	AY647876		JN046517								
Primula helodoxa						HM018181				HM018377		HM018426	FJ786604	FJ794236	FJ828633													HM018328																HM018474								
Primula fasciculata			EF218336			EF218248							EF218427	EF218609	DQ378329									DQ378734				JF943647											EF218518			EF218156		JN046519								
Primula serratifolia						HM018172				HM018368		HM018417	FJ786586	FJ794217	FJ828617													HM018319																HM018466								
Primula cuneifolia			AF402534			AM920499		AB003578						AF402414										D85740				AF394962						JQ755570	JQ755613				JQ755528			AB003569										
Primula miyabeana						HM018173				HM018369		HM018418	FJ786592	FJ794223	FJ828623													AF395003																HM018467								
Primula halleri			EF218268			DQ993982							EF218360	EF218540	DQ378346									DQ378751					HM628936										EF218447		HM629006	EF218089										
Pycnandra comptonii				EU661407		AY552131		DQ377535						DQ344334																											DQ344443		DQ246717		DQ344145	DQ344208						
Pycnandra francii				EU661391		AY552117		DQ344372						DQ344309																											DQ344418		AY603778		DQ344121	DQ344183						
Pichonia daenikeri				HE860161		AY552108		DQ344376						DQ344313																											DQ344422		DQ246708		DQ344125	DQ344187						
Pichonia balansana				HE860160		AY552109		DQ344375						DQ344312																											DQ344421		DQ246707		DQ344124	DQ344186						
Euclea crispa	DQ923966								FJ238198		FJ238284			DQ924290	DQ924073									FJ238241				EU980789													EU981204		DQ924183								FJ238156	
Madhuca microphylla	AF420976				AY727947		AF420936																				AF421014	AF421096															AF421064		AM179727			AM179532		AM179595	AM179661	
Planchonella kaalaensis				HE860196		HE860097		DQ344377						DQ344314																											DQ344423		DQ246709		DQ344126	DQ344188						
Planchonella sphaerocarpa				EU661403		AY552139		DQ377536						DQ344335																											DQ344444		DQ246714		DQ344146	DQ344209						
Planchonella baillonii				HE860174		AY552141		DQ344363						DQ344300																											DQ344409		AY230714		DQ344112	DQ344174						
Diospyros kaki	DQ923921					FJ624403					DQ924138	GQ436192		AJ430874										AB115365																	EU981113			AB115399								
Diospyros mespiliformis	DQ923932										DQ924149			DQ924256	DQ924039									FJ238259				EU980712													EU981127			FJ238216					EU264322		FJ238173	
Chrysophyllum roxburghii						DQ246672		DQ344352						DQ344289																	JF738480										DQ344398		AY230677		DQ344101	DQ344163						
Cortusa matthioli			AY528555			AJ491681							AY647597	FJ794193	DQ378420				AJ491437					AY647737				Z83146													AY647807	AY647874										
Magodendron mennyae				HE860155		AY552114		DQ344365						DQ344302																											DQ344411		AY603777		DQ344114	DQ344176						
Omphalogramma delavayi	AF213783		DQ378514			JF977177								AF534675	DQ378423									DQ378828				AF213805			JF942659	JN045603											AF213752									
Leptostylis filipes				EU661382		AY552135		DQ344364						DQ344301																											DQ344410		AY230692		DQ344113	DQ344175						
Lysimachia vulgaris					AY727963	AF547736	AF420935							AF547782	JN895201				AJ491419								AF421013	AF421095															AY839960									
Lysimachia maxima	AF213777		GQ257906			GQ258047							GQ257953								GQ258024							AF213806													GQ258002		AF213748	GQ257976		GQ257929						
Palaquium formosanum	AF420979					AM408110	AF420942																				AF421021	AF421098															AF421068		AM179748			AM179551		AM179616	AM179682	
Niemeyera prunifera				HE860158		DQ154058		DQ344371						DQ344308																											DQ344417		DQ246705		DQ344120	DQ344182						
Ecclinusa guianensis				HE860152		DQ246677		DQ344358						DQ344295																											DQ344404		AY603776		DQ344107	DQ344169						
Pouteria campechiana					AY727948	DQ246688		DQ344381						DQ344318																											DQ344427		AY230716		DQ344130	DQ344192						
Primula pulverulenta			DQ378486			AF323699				HM018366		HM018415		DQ378575	DQ378385									DQ378790				HM018317																HM018464								
Primula marginata			AJ427898			JQ755770							AY647567	AF402410	AY647492									AY647707										JQ755599	JQ755646				JQ755560		AY647777	AY647844										
Primula ovalifolia						JF978023				HM018414		HM018463	HQ439118	FJ794204	FJ828605													JF943682														HQ439149		JN046555								
Primula meadia	AF213767		AY528527			AF164016							AY647557	AM990515	AY647482									AY647697				U96658													AY647767	AY647834	AF213741									
Primula hirsuta			AY528540			AJ427779							AY647574	AY647644	AY647499									AY647714										JQ755584	JQ755628				JQ755543		AY647784	AY647851										
Primula secundiflora			AF402520			AF396695				HM018411		HM018450	EF595547	FJ794213	FJ828613													HM018364																HM018511								
Primula cockburniana			DQ378483			HM018174				HM018370		HM018419		AF402395	DQ378380									DQ378785				HM018321																HM018468								
Primula clusiana			AY528535			AJ427771							AY647565	AF402408	AY647491									AY647706										JQ755580	JQ755624				JQ755539		AY647776	AY647843										
Primula poissonii			AF402517			AF396692				HM018400		HM018449	FJ786588	FJ794219	FJ828619													AF394973																HM018486								
Primula vulgaris			JX231044			AJ427800						FJ395752		AJ237010	DQ378362									FJ490810				HQ619773	HM628965								JX231023				HM629035						DQ381428					
Primula aurantiaca			DQ378481			HM018175				HM018371		HM018420		DQ378570	DQ378378									DQ378783				HM018322																HM018469								
Primula egaliksensis			EF218324			EU095387							EF218417	EF218589	DQ378350									DQ378755				JN965779	HM628911										EF218506		HM628982	EF218146										
Primula minima			AY528537			AJ427787							AY647569	AY647639	AY647494									AY647709										JQ755581	JQ755625				JQ755540		AY647779	AY647846										
Primula chungensis			DQ378484			HM018176				HM018373		HM018422		AF402396	DQ378382									DQ378787				AF394984																HM018471								
Primula glutinosa			AY528538			AJ427775							AY647571	AF402413	AY647496									AY647711										JQ755579	JQ755623				JQ755538		AY647781	AY647848										
Englerophytum magalismontanum						DQ246680		DQ344361						DQ344298	JF270761													JF265411													DQ344407		AY230685		DQ344110	DQ344172						
Micropholis egensis						FJ037876		DQ344366				FJ038782		DQ344303														JQ626049													DQ344412		AY230697		GQ428709	DQ344177						
Argania spinosa	DQ923981					AM408056								DQ924307	DQ924090													Z80187												AM408009			AY230664		AM179712			AM179519		AM179580	AM179647	
Euclea divinorum	DQ923967								FJ238199		FJ238285			DQ924291	DQ924074									FJ238242				EU980790			JF265418										EU981205		DQ924184								FJ238157	
Euclea undulata	EU980874								FJ238205		FJ238290			DQ924293	FJ238122									FJ238248				EU980792			JQ025046										EU981207		DQ924186								FJ238163	
Planchonella eerwah				EU661400		AY552147		DQ344383						DQ344320														Z80188													DQ344429		AY230719		DQ344132	DQ344194						
Diospyros bejaudii	DQ923888									GQ248769	DQ924105	AM889883		DQ924212	DQ923995													EU980652													EU981067			GQ248292								
Sarcosperma laurinum	AF420989					AM408055	AF420956								HQ415331												AF421039	AF421111															AF421080		AM179711			AM179518		AM179579	AM179646	
Anagallis tenella	AJ235390		EU150402		AF479149	AY855150							EU150422	AY855116	HM850732		AF206845											HM849773			JN891008												AY856434									
Lissocarpa guianensis	DQ923970						AF420934							DQ924295	DQ924078												AF421012	EU980794													EU981209		DQ924188	FJ238197							FJ238155	
Neohemsleya usambarensis						DQ246684		DQ344369						DQ344306																											DQ344415		AM179792		AM179744	DQ344180		AM179547		AM179612	AM179678	
Primula parryi			AY528548			AJ306364							AY647587	AF402417	AY647511									AY647727										JQ755566	JQ755609				JQ755524		AY647796	AY647864										
Primula veris			JX231064			HM629075							AJ431005	AY680792	AY647530									AY647745				AF394981	HM628948								JX231043				AY647815	AY647882										
Primula deorum			AJ427892			AJ427773							AY647573	AF402411	AY647498									AY647713				AF394989						JQ755568	JQ755611				JQ755526		AY647783	AY647849										
Euclea natalensis	DQ923968								FJ238200		FJ238286			DQ924292	JF270769									FJ238243				EU980791			JF265419										EU981206		DQ924185						EU264324		FJ238158	
Diospyros virginiana	DQ923957					AB175021	GU351008				DQ924174			DQ924281	DQ924064		GU476412							FJ238270				EU980774													EU981189			FJ238227							FJ238184	
Chrysophyllum cainito						JF912985		AY172706					JF913182	AY172772	GQ981966							JF913018									GQ981702												AY603774		GQ982186	AY172756						
Chrysophyllum argenteum						JF913006				FJ817195		FJ038774	JF913184	FJ039178	FJ514637							JF913091						JQ626243			FJ038162												AY230669		FJ039053							
Chrysophyllum oliviforme						JF912996		DQ344350					JF913192	DQ344287								JF913099						L12607													DQ344396		AY230674		DQ344099	DQ344161						
Ecclinusa ramiflora				HE860153		DQ246678		DQ344359				FJ038780		DQ344296														JQ626076													DQ344405		AY230683		GQ428718	DQ344170						
Primula palinuri	AF213785		AJ427900			AJ427790							AY647564	AF402412	AY647489									AY647704				AF213801							JQ755629				JQ755544		AY647774	AY647841	AF213756									
Diploon cuspidatum						FJ037870		DQ344356		FJ038369		FJ038779		FJ039183	FJ514729													JQ626045													DQ344402		AY230682		DQ344105	DQ344167						
Eberhardtia aurata						EF558617		DQ344357						EF558605													AF520116													AM407961	EF558613		AM179778		AM179718	DQ344168		AM179525		AM179587	AM179654	
Diospyros digyna	DQ923906						AF420924				DQ924123			DQ924230	DQ924013									FJ238281			AF421002	EU980676													EU981091		AF213731	FJ238238					EU264323		FJ238195	
Ardisia crenata	AF209530					JN645180							JF416252	JF416262	JF416271	JN253088	AJ235997										AF520206	GQ436755			JN253146					JN252986							AJ236264	GU135441								
Manilkara huberi						FJ037874				FJ817165		FJ038781		FJ039186	FJ514652													JQ625936			FJ038169												AM179786		AM179733			AM179538		AM179601	AM179667	
Myrsine africana	AF213764		AF402566		AY727961	EU886863	AF420940						AM990489	AJ430880	AJ429290												AF421019	U96652															AF213751									
Pouteria guianensis						DQ246690		DQ344385		FJ038380		FJ038803		FJ039204														GQ428635													DQ344431		DQ246711		GQ428712	DQ344196						
Micropholis guyanensis						DQ246682		DQ344367		FJ817198		FJ038783		FJ039190	FJ514759													JQ626126			FJ038172										DQ344413		AY230698		HM446966	DQ344178						
Micropholis venulosa						FJ037884		DQ344368		FJ038373		FJ038787		DQ344305	FJ514736													JQ626105			GQ428628										DQ344414		AY230699		DQ344117	DQ344179						
Planchonella obovata	AF420981			EU661402		AB114899	AF420945	DQ377529						DQ344328													AF421024	AF421100			JF738948										DQ344437		AF421071		DQ344139	DQ344202						
Manilkara zapota	DQ923983				AF479160		AF420938						AJ431007	DQ924309	AJ429295		L49288										AF421016	L01932			GU135174												AF213732		GU135342			AM179542	EU264333	AM179606	AM179672	
